date,HR,cases,province
2021-06-10,Chatham_Kent,0,Ontario
2021-06-11,Chatham_Kent,1,Ontario
2021-06-12,Chatham_Kent,0,Ontario
2021-06-13,Chatham_Kent,-1,Ontario
2021-06-14,Chatham_Kent,1,Ontario
2021-06-15,Chatham_Kent,0,Ontario
2021-06-16,Chatham_Kent,0,Ontario
2021-06-17,Chatham_Kent,2,Ontario
2021-06-18,Chatham_Kent,1,Ontario
2021-06-19,Chatham_Kent,0,Ontario
2021-06-20,Chatham_Kent,0,Ontario
2021-06-21,Chatham_Kent,1,Ontario
2021-06-22,Chatham_Kent,0,Ontario
2021-06-23,Chatham_Kent,1,Ontario
2021-06-24,Chatham_Kent,0,Ontario
2021-06-25,Chatham_Kent,0,Ontario
2021-06-26,Chatham_Kent,0,Ontario
2021-06-27,Chatham_Kent,1,Ontario
2021-06-28,Chatham_Kent,0,Ontario
2021-06-29,Chatham_Kent,3,Ontario
2021-06-30,Chatham_Kent,0,Ontario
2021-07-01,Chatham_Kent,4,Ontario
2021-07-02,Chatham_Kent,0,Ontario
2021-07-03,Chatham_Kent,0,Ontario
2021-07-04,Chatham_Kent,0,Ontario
2021-07-05,Chatham_Kent,1,Ontario
2021-07-06,Chatham_Kent,-1,Ontario
2021-07-07,Chatham_Kent,2,Ontario
2021-07-08,Chatham_Kent,0,Ontario
2021-07-09,Chatham_Kent,1,Ontario
2021-07-10,Chatham_Kent,1,Ontario
2021-07-11,Chatham_Kent,0,Ontario
2021-07-12,Chatham_Kent,1,Ontario
2021-07-13,Chatham_Kent,4,Ontario
2021-07-14,Chatham_Kent,0,Ontario
2021-07-15,Chatham_Kent,2,Ontario
2021-07-16,Chatham_Kent,0,Ontario
2021-07-17,Chatham_Kent,0,Ontario
2021-07-18,Chatham_Kent,2,Ontario
2021-07-19,Chatham_Kent,0,Ontario
2021-07-20,Chatham_Kent,0,Ontario
2021-07-21,Chatham_Kent,0,Ontario
2021-07-22,Chatham_Kent,2,Ontario
2021-07-23,Chatham_Kent,3,Ontario
2021-07-24,Chatham_Kent,2,Ontario
2021-07-25,Chatham_Kent,2,Ontario
2021-07-26,Chatham_Kent,2,Ontario
2021-07-27,Chatham_Kent,3,Ontario
2021-07-28,Chatham_Kent,1,Ontario
2021-07-29,Chatham_Kent,2,Ontario
2021-07-30,Chatham_Kent,1,Ontario
2021-07-31,Chatham_Kent,2,Ontario
2021-08-01,Chatham_Kent,1,Ontario
2021-08-02,Chatham_Kent,0,Ontario
2021-08-03,Chatham_Kent,1,Ontario
2021-08-04,Chatham_Kent,0,Ontario
2021-08-05,Chatham_Kent,0,Ontario
2021-08-06,Chatham_Kent,3,Ontario
2021-08-07,Chatham_Kent,1,Ontario
2021-08-08,Chatham_Kent,0,Ontario
2021-08-09,Chatham_Kent,1,Ontario
2021-08-10,Chatham_Kent,0,Ontario
2021-08-11,Chatham_Kent,5,Ontario
2021-08-12,Chatham_Kent,3,Ontario
2021-08-13,Chatham_Kent,3,Ontario
2021-08-14,Chatham_Kent,9,Ontario
2021-08-15,Chatham_Kent,3,Ontario
2021-08-16,Chatham_Kent,4,Ontario
2021-08-17,Chatham_Kent,3,Ontario
2021-08-18,Chatham_Kent,4,Ontario
2021-08-19,Chatham_Kent,4,Ontario
2021-08-20,Chatham_Kent,6,Ontario
2021-08-21,Chatham_Kent,2,Ontario
2021-08-22,Chatham_Kent,4,Ontario
2021-08-23,Chatham_Kent,0,Ontario
2021-08-24,Chatham_Kent,6,Ontario
2021-08-25,Chatham_Kent,11,Ontario
2021-08-26,Chatham_Kent,4,Ontario
2021-08-27,Chatham_Kent,4,Ontario
2021-08-28,Chatham_Kent,8,Ontario
2021-08-29,Chatham_Kent,9,Ontario
2021-08-30,Chatham_Kent,9,Ontario
2021-08-31,Chatham_Kent,5,Ontario
2021-09-01,Chatham_Kent,12,Ontario
2021-09-02,Chatham_Kent,22,Ontario
2021-09-03,Chatham_Kent,10,Ontario
2021-09-04,Chatham_Kent,18,Ontario
2021-09-05,Chatham_Kent,7,Ontario
2021-09-06,Chatham_Kent,8,Ontario
2021-09-07,Chatham_Kent,17,Ontario
2021-09-08,Chatham_Kent,16,Ontario
2021-09-09,Chatham_Kent,15,Ontario
2021-09-10,Chatham_Kent,21,Ontario
2021-09-11,Chatham_Kent,24,Ontario
2021-09-12,Chatham_Kent,19,Ontario
2021-09-13,Chatham_Kent,8,Ontario
2021-09-14,Chatham_Kent,10,Ontario
2021-09-15,Chatham_Kent,9,Ontario
2021-09-16,Chatham_Kent,13,Ontario
2021-09-17,Chatham_Kent,26,Ontario
2021-09-18,Chatham_Kent,16,Ontario
2021-09-19,Chatham_Kent,18,Ontario
2021-09-20,Chatham_Kent,7,Ontario
2021-09-21,Chatham_Kent,8,Ontario
2021-09-22,Chatham_Kent,8,Ontario
2021-09-23,Chatham_Kent,17,Ontario
2021-09-24,Chatham_Kent,16,Ontario
2021-09-25,Chatham_Kent,12,Ontario
2021-09-26,Chatham_Kent,4,Ontario
2021-09-27,Chatham_Kent,16,Ontario
2021-09-28,Chatham_Kent,15,Ontario
2021-09-29,Chatham_Kent,9,Ontario
2021-09-30,Chatham_Kent,20,Ontario
2021-10-01,Chatham_Kent,25,Ontario
2021-10-02,Chatham_Kent,16,Ontario
2021-10-03,Chatham_Kent,20,Ontario
2021-10-04,Chatham_Kent,8,Ontario
2021-10-05,Chatham_Kent,11,Ontario
2021-10-06,Chatham_Kent,8,Ontario
2021-10-07,Chatham_Kent,13,Ontario
2021-10-08,Chatham_Kent,14,Ontario
2021-10-09,Chatham_Kent,12,Ontario
2021-10-10,Chatham_Kent,1,Ontario
2021-10-11,Chatham_Kent,11,Ontario
2021-10-12,Chatham_Kent,8,Ontario
2021-10-13,Chatham_Kent,5,Ontario
2021-10-14,Chatham_Kent,11,Ontario
2021-10-15,Chatham_Kent,10,Ontario
2021-10-16,Chatham_Kent,9,Ontario
2021-10-17,Chatham_Kent,11,Ontario
2021-10-18,Chatham_Kent,10,Ontario
2021-10-19,Chatham_Kent,4,Ontario
2021-10-20,Chatham_Kent,6,Ontario
2021-10-21,Chatham_Kent,0,Ontario
2021-10-22,Chatham_Kent,15,Ontario
2021-10-23,Chatham_Kent,9,Ontario
2021-10-24,Chatham_Kent,6,Ontario
2021-10-25,Chatham_Kent,20,Ontario
2021-10-26,Chatham_Kent,7,Ontario
2021-10-27,Chatham_Kent,2,Ontario
2021-10-28,Chatham_Kent,5,Ontario
2021-10-29,Chatham_Kent,10,Ontario
2021-10-30,Chatham_Kent,9,Ontario
2021-10-31,Chatham_Kent,7,Ontario
2021-11-01,Chatham_Kent,5,Ontario
2021-11-02,Chatham_Kent,2,Ontario
2021-11-03,Chatham_Kent,7,Ontario
2021-11-04,Chatham_Kent,2,Ontario
2021-11-05,Chatham_Kent,5,Ontario
2021-11-06,Chatham_Kent,6,Ontario
2021-11-07,Chatham_Kent,7,Ontario
2021-11-08,Chatham_Kent,9,Ontario
2021-11-09,Chatham_Kent,6,Ontario
2021-11-10,Chatham_Kent,7,Ontario
2021-11-11,Chatham_Kent,2,Ontario
2021-11-12,Chatham_Kent,9,Ontario
2021-11-13,Chatham_Kent,5,Ontario
2021-11-14,Chatham_Kent,6,Ontario
2021-11-15,Chatham_Kent,6,Ontario
2021-11-16,Chatham_Kent,6,Ontario
2021-11-17,Chatham_Kent,7,Ontario
2021-11-18,Chatham_Kent,4,Ontario
2021-11-19,Chatham_Kent,20,Ontario
2021-11-20,Chatham_Kent,7,Ontario
2021-11-21,Chatham_Kent,3,Ontario
2021-11-22,Chatham_Kent,6,Ontario
2021-11-23,Chatham_Kent,11,Ontario
2021-11-24,Chatham_Kent,9,Ontario
2020-03-24,Durham_Region,,Ontario
2020-03-25,Durham_Region,3,Ontario
2020-03-26,Durham_Region,1,Ontario
2020-03-27,Durham_Region,5,Ontario
2020-03-28,Durham_Region,,Ontario
2020-03-29,Durham_Region,,Ontario
2020-03-30,Durham_Region,56,Ontario
2020-03-31,Durham_Region,21,Ontario
2020-04-01,Durham_Region,24,Ontario
2020-04-02,Durham_Region,25,Ontario
2020-04-03,Durham_Region,21,Ontario
2020-04-04,Durham_Region,18,Ontario
2020-04-05,Durham_Region,29,Ontario
2020-04-06,Durham_Region,12,Ontario
2020-04-07,Durham_Region,20,Ontario
2020-04-08,Durham_Region,14,Ontario
2020-04-09,Durham_Region,15,Ontario
2020-04-10,Durham_Region,23,Ontario
2020-04-11,Durham_Region,15,Ontario
2020-04-12,Durham_Region,10,Ontario
2020-04-13,Durham_Region,18,Ontario
2020-04-14,Durham_Region,36,Ontario
2020-04-15,Durham_Region,61,Ontario
2020-04-16,Durham_Region,16,Ontario
2020-04-17,Durham_Region,43,Ontario
2020-04-18,Durham_Region,31,Ontario
2020-04-19,Durham_Region,34,Ontario
2020-04-20,Durham_Region,52,Ontario
2020-04-21,Durham_Region,46,Ontario
2020-04-22,Durham_Region,44,Ontario
2020-04-23,Durham_Region,46,Ontario
2020-04-24,Durham_Region,24,Ontario
2020-04-25,Durham_Region,23,Ontario
2020-04-26,Durham_Region,34,Ontario
2020-04-27,Durham_Region,33,Ontario
2020-04-28,Durham_Region,32,Ontario
2020-04-29,Durham_Region,18,Ontario
2020-04-30,Durham_Region,13,Ontario
2020-05-01,Durham_Region,27,Ontario
2020-05-02,Durham_Region,34,Ontario
2020-05-03,Durham_Region,23,Ontario
2020-05-04,Durham_Region,24,Ontario
2020-05-05,Durham_Region,26,Ontario
2020-05-06,Durham_Region,17,Ontario
2020-05-07,Durham_Region,20,Ontario
2020-05-08,Durham_Region,21,Ontario
2020-05-09,Durham_Region,6,Ontario
2020-05-10,Durham_Region,18,Ontario
2020-05-11,Durham_Region,3,Ontario
2020-05-12,Durham_Region,6,Ontario
2020-05-13,Durham_Region,13,Ontario
2020-05-14,Durham_Region,19,Ontario
2020-05-15,Durham_Region,11,Ontario
2020-05-16,Durham_Region,9,Ontario
2020-05-17,Durham_Region,18,Ontario
2020-05-18,Durham_Region,19,Ontario
2020-05-19,Durham_Region,22,Ontario
2020-05-20,Durham_Region,18,Ontario
2020-05-21,Durham_Region,14,Ontario
2020-05-22,Durham_Region,16,Ontario
2020-05-23,Durham_Region,9,Ontario
2020-05-24,Durham_Region,21,Ontario
2020-05-25,Durham_Region,13,Ontario
2020-05-26,Durham_Region,24,Ontario
2020-05-27,Durham_Region,12,Ontario
2020-05-28,Durham_Region,11,Ontario
2020-05-29,Durham_Region,18,Ontario
2020-05-30,Durham_Region,10,Ontario
2020-05-31,Durham_Region,13,Ontario
2020-06-01,Durham_Region,13,Ontario
2020-06-02,Durham_Region,14,Ontario
2020-06-03,Durham_Region,12,Ontario
2020-06-04,Durham_Region,14,Ontario
2020-06-05,Durham_Region,21,Ontario
2020-06-06,Durham_Region,34,Ontario
2020-06-07,Durham_Region,8,Ontario
2020-06-08,Durham_Region,15,Ontario
2020-06-09,Durham_Region,10,Ontario
2020-06-10,Durham_Region,11,Ontario
2020-06-11,Durham_Region,7,Ontario
2020-06-12,Durham_Region,10,Ontario
2020-06-13,Durham_Region,4,Ontario
2020-06-14,Durham_Region,5,Ontario
2020-06-15,Durham_Region,9,Ontario
2020-06-16,Durham_Region,3,Ontario
2020-06-17,Durham_Region,3,Ontario
2020-06-18,Durham_Region,3,Ontario
2020-06-19,Durham_Region,7,Ontario
2020-06-20,Durham_Region,4,Ontario
2020-06-21,Durham_Region,7,Ontario
2020-06-22,Durham_Region,5,Ontario
2020-06-23,Durham_Region,1,Ontario
2020-06-24,Durham_Region,2,Ontario
2020-06-25,Durham_Region,4,Ontario
2020-06-26,Durham_Region,3,Ontario
2020-06-27,Durham_Region,3,Ontario
2020-06-28,Durham_Region,3,Ontario
2020-06-29,Durham_Region,5,Ontario
2020-06-30,Durham_Region,6,Ontario
2020-07-01,Durham_Region,2,Ontario
2020-07-02,Durham_Region,3,Ontario
2020-07-03,Durham_Region,1,Ontario
2020-07-04,Durham_Region,2,Ontario
2020-07-05,Durham_Region,5,Ontario
2020-07-06,Durham_Region,5,Ontario
2020-07-07,Durham_Region,6,Ontario
2020-07-08,Durham_Region,3,Ontario
2020-07-09,Durham_Region,5,Ontario
2020-07-10,Durham_Region,5,Ontario
2020-07-11,Durham_Region,11,Ontario
2020-07-12,Durham_Region,6,Ontario
2020-07-13,Durham_Region,0,Ontario
2020-07-14,Durham_Region,5,Ontario
2020-07-15,Durham_Region,3,Ontario
2020-07-16,Durham_Region,5,Ontario
2020-07-17,Durham_Region,11,Ontario
2020-07-18,Durham_Region,2,Ontario
2020-07-19,Durham_Region,1,Ontario
2020-07-20,Durham_Region,3,Ontario
2020-07-21,Durham_Region,4,Ontario
2020-07-22,Durham_Region,2,Ontario
2020-07-23,Durham_Region,2,Ontario
2020-07-24,Durham_Region,4,Ontario
2020-07-25,Durham_Region,1,Ontario
2020-07-26,Durham_Region,1,Ontario
2020-07-27,Durham_Region,0,Ontario
2020-07-28,Durham_Region,1,Ontario
2020-07-29,Durham_Region,1,Ontario
2020-07-30,Durham_Region,3,Ontario
2020-07-31,Durham_Region,3,Ontario
2020-08-01,Durham_Region,0,Ontario
2020-08-02,Durham_Region,4,Ontario
2020-08-03,Durham_Region,9,Ontario
2020-08-04,Durham_Region,3,Ontario
2020-08-05,Durham_Region,0,Ontario
2020-08-06,Durham_Region,2,Ontario
2020-08-07,Durham_Region,5,Ontario
2020-08-08,Durham_Region,2,Ontario
2020-08-09,Durham_Region,0,Ontario
2020-08-10,Durham_Region,2,Ontario
2020-08-11,Durham_Region,2,Ontario
2020-08-12,Durham_Region,2,Ontario
2020-08-13,Durham_Region,3,Ontario
2020-08-14,Durham_Region,4,Ontario
2020-08-15,Durham_Region,1,Ontario
2020-08-16,Durham_Region,0,Ontario
2020-08-17,Durham_Region,2,Ontario
2020-08-18,Durham_Region,4,Ontario
2020-08-19,Durham_Region,1,Ontario
2020-08-20,Durham_Region,1,Ontario
2020-08-21,Durham_Region,3,Ontario
2020-08-22,Durham_Region,7,Ontario
2020-08-23,Durham_Region,5,Ontario
2020-08-24,Durham_Region,2,Ontario
2020-08-25,Durham_Region,0,Ontario
2020-08-26,Durham_Region,1,Ontario
2020-08-27,Durham_Region,10,Ontario
2020-08-28,Durham_Region,4,Ontario
2020-08-29,Durham_Region,7,Ontario
2020-08-30,Durham_Region,3,Ontario
2020-08-31,Durham_Region,5,Ontario
2020-09-01,Durham_Region,1,Ontario
2020-09-02,Durham_Region,6,Ontario
2020-09-03,Durham_Region,4,Ontario
2020-09-04,Durham_Region,2,Ontario
2020-09-05,Durham_Region,6,Ontario
2020-09-06,Durham_Region,4,Ontario
2020-09-07,Durham_Region,2,Ontario
2020-09-08,Durham_Region,5,Ontario
2020-09-09,Durham_Region,4,Ontario
2020-09-10,Durham_Region,13,Ontario
2020-09-11,Durham_Region,9,Ontario
2020-09-12,Durham_Region,10,Ontario
2020-09-13,Durham_Region,5,Ontario
2020-09-14,Durham_Region,9,Ontario
2020-09-15,Durham_Region,7,Ontario
2020-09-16,Durham_Region,24,Ontario
2020-09-17,Durham_Region,2,Ontario
2020-09-18,Durham_Region,8,Ontario
2020-09-19,Durham_Region,6,Ontario
2020-09-20,Durham_Region,19,Ontario
2020-09-21,Durham_Region,14,Ontario
2020-09-22,Durham_Region,16,Ontario
2020-09-23,Durham_Region,-6,Ontario
2020-09-24,Durham_Region,12,Ontario
2020-09-25,Durham_Region,12,Ontario
2020-09-26,Durham_Region,5,Ontario
2020-09-27,Durham_Region,19,Ontario
2020-09-28,Durham_Region,7,Ontario
2020-09-29,Durham_Region,14,Ontario
2020-09-30,Durham_Region,25,Ontario
2020-10-01,Durham_Region,14,Ontario
2020-10-02,Durham_Region,34,Ontario
2020-10-03,Durham_Region,7,Ontario
2020-10-04,Durham_Region,13,Ontario
2020-10-05,Durham_Region,10,Ontario
2020-10-06,Durham_Region,12,Ontario
2020-10-07,Durham_Region,12,Ontario
2020-10-08,Durham_Region,22,Ontario
2020-10-09,Durham_Region,32,Ontario
2020-10-10,Durham_Region,25,Ontario
2020-10-11,Durham_Region,29,Ontario
2020-10-12,Durham_Region,8,Ontario
2020-10-13,Durham_Region,17,Ontario
2020-10-14,Durham_Region,22,Ontario
2020-10-15,Durham_Region,40,Ontario
2020-10-16,Durham_Region,27,Ontario
2020-10-17,Durham_Region,30,Ontario
2020-10-18,Durham_Region,45,Ontario
2020-10-19,Durham_Region,16,Ontario
2020-10-20,Durham_Region,32,Ontario
2020-10-21,Durham_Region,43,Ontario
2020-10-22,Durham_Region,29,Ontario
2020-10-23,Durham_Region,38,Ontario
2020-10-24,Durham_Region,51,Ontario
2020-10-25,Durham_Region,52,Ontario
2020-10-26,Durham_Region,23,Ontario
2020-10-27,Durham_Region,44,Ontario
2020-10-28,Durham_Region,26,Ontario
2020-10-29,Durham_Region,19,Ontario
2020-10-30,Durham_Region,32,Ontario
2020-10-31,Durham_Region,23,Ontario
2020-11-01,Durham_Region,31,Ontario
2020-11-02,Durham_Region,32,Ontario
2020-11-03,Durham_Region,57,Ontario
2020-11-04,Durham_Region,62,Ontario
2020-11-05,Durham_Region,33,Ontario
2020-11-06,Durham_Region,24,Ontario
2020-11-07,Durham_Region,30,Ontario
2020-11-08,Durham_Region,56,Ontario
2020-11-09,Durham_Region,14,Ontario
2020-11-10,Durham_Region,36,Ontario
2020-11-11,Durham_Region,63,Ontario
2020-11-12,Durham_Region,61,Ontario
2020-11-13,Durham_Region,41,Ontario
2020-11-14,Durham_Region,64,Ontario
2020-11-15,Durham_Region,62,Ontario
2020-11-16,Durham_Region,45,Ontario
2020-11-17,Durham_Region,69,Ontario
2020-11-18,Durham_Region,40,Ontario
2020-11-19,Durham_Region,57,Ontario
2020-11-20,Durham_Region,46,Ontario
2020-11-21,Durham_Region,56,Ontario
2020-11-22,Durham_Region,50,Ontario
2020-11-23,Durham_Region,41,Ontario
2020-11-24,Durham_Region,16,Ontario
2020-11-25,Durham_Region,26,Ontario
2020-11-26,Durham_Region,47,Ontario
2020-11-27,Durham_Region,65,Ontario
2020-11-28,Durham_Region,48,Ontario
2020-11-29,Durham_Region,73,Ontario
2020-11-30,Durham_Region,108,Ontario
2020-12-01,Durham_Region,72,Ontario
2020-12-02,Durham_Region,124,Ontario
2020-12-03,Durham_Region,57,Ontario
2020-12-04,Durham_Region,94,Ontario
2020-12-05,Durham_Region,41,Ontario
2020-12-06,Durham_Region,104,Ontario
2020-12-07,Durham_Region,133,Ontario
2020-12-08,Durham_Region,76,Ontario
2020-12-09,Durham_Region,75,Ontario
2020-12-10,Durham_Region,55,Ontario
2020-12-11,Durham_Region,91,Ontario
2020-12-12,Durham_Region,80,Ontario
2020-12-13,Durham_Region,86,Ontario
2020-12-14,Durham_Region,68,Ontario
2020-12-15,Durham_Region,92,Ontario
2020-12-16,Durham_Region,143,Ontario
2020-12-17,Durham_Region,73,Ontario
2020-12-18,Durham_Region,89,Ontario
2020-12-19,Durham_Region,104,Ontario
2020-12-20,Durham_Region,82,Ontario
2020-12-21,Durham_Region,91,Ontario
2020-12-22,Durham_Region,86,Ontario
2020-12-23,Durham_Region,136,Ontario
2020-12-24,Durham_Region,92,Ontario
2020-12-25,Durham_Region,93,Ontario
2020-12-26,Durham_Region,67,Ontario
2020-12-27,Durham_Region,71,Ontario
2020-12-28,Durham_Region,59,Ontario
2020-12-29,Durham_Region,108,Ontario
2020-12-30,Durham_Region,158,Ontario
2020-12-31,Durham_Region,114,Ontario
2021-01-01,Durham_Region,149,Ontario
2021-01-02,Durham_Region,115,Ontario
2021-01-03,Durham_Region,197,Ontario
2021-01-04,Durham_Region,122,Ontario
2021-01-05,Durham_Region,172,Ontario
2021-01-06,Durham_Region,145,Ontario
2021-01-07,Durham_Region,174,Ontario
2021-01-08,Durham_Region,170,Ontario
2021-01-09,Durham_Region,166,Ontario
2021-01-10,Durham_Region,190,Ontario
2021-01-11,Durham_Region,143,Ontario
2021-01-12,Durham_Region,75,Ontario
2021-01-13,Durham_Region,119,Ontario
2021-01-14,Durham_Region,93,Ontario
2021-01-15,Durham_Region,113,Ontario
2021-01-16,Durham_Region,162,Ontario
2021-01-17,Durham_Region,97,Ontario
2021-01-18,Durham_Region,76,Ontario
2021-01-19,Durham_Region,82,Ontario
2021-01-20,Durham_Region,70,Ontario
2021-01-21,Durham_Region,92,Ontario
2021-01-22,Durham_Region,80,Ontario
2021-01-23,Durham_Region,68,Ontario
2021-01-24,Durham_Region,79,Ontario
2021-01-25,Durham_Region,62,Ontario
2021-01-26,Durham_Region,51,Ontario
2021-01-27,Durham_Region,63,Ontario
2021-01-28,Durham_Region,85,Ontario
2021-01-29,Durham_Region,59,Ontario
2021-01-30,Durham_Region,89,Ontario
2021-01-31,Durham_Region,55,Ontario
2021-02-01,Durham_Region,90,Ontario
2021-02-02,Durham_Region,44,Ontario
2021-02-03,Durham_Region,42,Ontario
2021-02-04,Durham_Region,34,Ontario
2021-02-05,Durham_Region,46,Ontario
2021-02-06,Durham_Region,46,Ontario
2021-02-07,Durham_Region,50,Ontario
2021-02-08,Durham_Region,61,Ontario
2021-02-09,Durham_Region,25,Ontario
2021-02-10,Durham_Region,21,Ontario
2021-02-11,Durham_Region,33,Ontario
2021-02-12,Durham_Region,31,Ontario
2021-02-13,Durham_Region,47,Ontario
2021-02-14,Durham_Region,35,Ontario
2021-02-15,Durham_Region,66,Ontario
2021-02-16,Durham_Region,37,Ontario
2021-02-17,Durham_Region,30,Ontario
2021-02-18,Durham_Region,19,Ontario
2021-02-19,Durham_Region,41,Ontario
2021-02-20,Durham_Region,47,Ontario
2021-02-21,Durham_Region,51,Ontario
2021-02-22,Durham_Region,45,Ontario
2021-02-23,Durham_Region,35,Ontario
2021-02-24,Durham_Region,35,Ontario
2021-02-25,Durham_Region,28,Ontario
2021-02-26,Durham_Region,42,Ontario
2021-02-27,Durham_Region,36,Ontario
2021-02-28,Durham_Region,23,Ontario
2021-03-01,Durham_Region,34,Ontario
2021-03-02,Durham_Region,34,Ontario
2021-03-03,Durham_Region,41,Ontario
2021-03-04,Durham_Region,23,Ontario
2021-03-05,Durham_Region,55,Ontario
2021-03-06,Durham_Region,32,Ontario
2021-03-07,Durham_Region,58,Ontario
2021-03-08,Durham_Region,68,Ontario
2021-03-09,Durham_Region,25,Ontario
2021-03-10,Durham_Region,48,Ontario
2021-03-11,Durham_Region,36,Ontario
2021-03-12,Durham_Region,35,Ontario
2021-03-13,Durham_Region,38,Ontario
2021-03-14,Durham_Region,55,Ontario
2021-03-15,Durham_Region,53,Ontario
2021-03-16,Durham_Region,27,Ontario
2021-03-17,Durham_Region,42,Ontario
2021-03-18,Durham_Region,85,Ontario
2021-03-19,Durham_Region,96,Ontario
2021-03-20,Durham_Region,77,Ontario
2021-03-21,Durham_Region,106,Ontario
2021-03-22,Durham_Region,79,Ontario
2021-03-23,Durham_Region,99,Ontario
2021-03-24,Durham_Region,86,Ontario
2021-03-25,Durham_Region,90,Ontario
2021-03-26,Durham_Region,123,Ontario
2021-03-27,Durham_Region,139,Ontario
2021-03-28,Durham_Region,219,Ontario
2021-03-29,Durham_Region,104,Ontario
2021-03-30,Durham_Region,194,Ontario
2021-03-31,Durham_Region,120,Ontario
2021-04-01,Durham_Region,107,Ontario
2021-04-02,Durham_Region,210,Ontario
2021-04-03,Durham_Region,138,Ontario
2021-04-04,Durham_Region,163,Ontario
2021-04-05,Durham_Region,140,Ontario
2021-04-06,Durham_Region,101,Ontario
2021-04-07,Durham_Region,187,Ontario
2021-04-08,Durham_Region,165,Ontario
2021-04-09,Durham_Region,247,Ontario
2021-04-10,Durham_Region,281,Ontario
2021-04-11,Durham_Region,329,Ontario
2021-04-12,Durham_Region,224,Ontario
2021-04-13,Durham_Region,196,Ontario
2021-04-14,Durham_Region,248,Ontario
2021-04-15,Durham_Region,216,Ontario
2021-04-16,Durham_Region,268,Ontario
2021-04-17,Durham_Region,301,Ontario
2021-04-18,Durham_Region,279,Ontario
2021-04-19,Durham_Region,205,Ontario
2021-04-20,Durham_Region,256,Ontario
2021-04-21,Durham_Region,214,Ontario
2021-04-22,Durham_Region,200,Ontario
2021-04-23,Durham_Region,224,Ontario
2021-04-24,Durham_Region,199,Ontario
2021-04-25,Durham_Region,207,Ontario
2021-04-26,Durham_Region,244,Ontario
2021-04-27,Durham_Region,171,Ontario
2021-04-28,Durham_Region,221,Ontario
2021-04-29,Durham_Region,292,Ontario
2021-04-30,Durham_Region,208,Ontario
2021-05-01,Durham_Region,157,Ontario
2021-05-02,Durham_Region,232,Ontario
2021-05-03,Durham_Region,271,Ontario
2021-05-04,Durham_Region,147,Ontario
2021-05-05,Durham_Region,171,Ontario
2021-05-06,Durham_Region,175,Ontario
2021-05-07,Durham_Region,205,Ontario
2021-05-08,Durham_Region,125,Ontario
2021-05-09,Durham_Region,187,Ontario
2021-05-10,Durham_Region,168,Ontario
2021-05-11,Durham_Region,144,Ontario
2021-05-12,Durham_Region,139,Ontario
2021-05-13,Durham_Region,147,Ontario
2021-05-14,Durham_Region,148,Ontario
2021-05-15,Durham_Region,157,Ontario
2021-05-16,Durham_Region,143,Ontario
2021-05-17,Durham_Region,120,Ontario
2021-05-18,Durham_Region,102,Ontario
2021-05-19,Durham_Region,62,Ontario
2021-05-20,Durham_Region,110,Ontario
2021-05-21,Durham_Region,107,Ontario
2021-05-22,Durham_Region,147,Ontario
2021-05-23,Durham_Region,96,Ontario
2021-05-24,Durham_Region,78,Ontario
2021-05-25,Durham_Region,60,Ontario
2021-05-26,Durham_Region,123,Ontario
2021-05-27,Durham_Region,25,Ontario
2021-05-28,Durham_Region,72,Ontario
2021-05-29,Durham_Region,54,Ontario
2021-05-30,Durham_Region,54,Ontario
2021-05-31,Durham_Region,67,Ontario
2021-06-01,Durham_Region,50,Ontario
2021-06-02,Durham_Region,40,Ontario
2021-06-03,Durham_Region,44,Ontario
2021-06-04,Durham_Region,69,Ontario
2021-06-05,Durham_Region,31,Ontario
2021-06-06,Durham_Region,33,Ontario
2021-06-07,Durham_Region,40,Ontario
2021-06-08,Durham_Region,30,Ontario
2021-06-09,Durham_Region,18,Ontario
2021-06-10,Durham_Region,21,Ontario
2021-06-11,Durham_Region,26,Ontario
2021-06-12,Durham_Region,31,Ontario
2021-06-13,Durham_Region,21,Ontario
2021-06-14,Durham_Region,29,Ontario
2021-06-15,Durham_Region,12,Ontario
2021-06-16,Durham_Region,15,Ontario
2021-06-17,Durham_Region,13,Ontario
2021-06-18,Durham_Region,12,Ontario
2021-06-19,Durham_Region,16,Ontario
2021-06-20,Durham_Region,16,Ontario
2021-06-21,Durham_Region,11,Ontario
2021-06-22,Durham_Region,1,Ontario
2021-06-23,Durham_Region,2,Ontario
2021-06-24,Durham_Region,16,Ontario
2021-06-25,Durham_Region,7,Ontario
2021-06-26,Durham_Region,9,Ontario
2021-06-27,Durham_Region,14,Ontario
2021-06-28,Durham_Region,10,Ontario
2021-06-29,Durham_Region,10,Ontario
2021-06-30,Durham_Region,5,Ontario
2021-07-01,Durham_Region,7,Ontario
2021-07-02,Durham_Region,3,Ontario
2021-07-03,Durham_Region,6,Ontario
2021-07-04,Durham_Region,6,Ontario
2021-07-05,Durham_Region,1,Ontario
2021-07-06,Durham_Region,6,Ontario
2021-07-07,Durham_Region,6,Ontario
2021-07-08,Durham_Region,6,Ontario
2021-07-09,Durham_Region,9,Ontario
2021-07-10,Durham_Region,3,Ontario
2021-07-11,Durham_Region,3,Ontario
2021-07-12,Durham_Region,0,Ontario
2021-07-13,Durham_Region,2,Ontario
2021-07-14,Durham_Region,3,Ontario
2021-07-15,Durham_Region,3,Ontario
2021-07-16,Durham_Region,8,Ontario
2021-07-17,Durham_Region,7,Ontario
2021-07-18,Durham_Region,9,Ontario
